
2;-51.28996;-1014.968;-1644.415
31;-49.76877;-1017.272;-1650.91
59;-59.99581;-1028.34;-1661.477
99;-58.23692;-1032.338;-1666.568
136;-52.25043;-1030.433;-1670.296
173;-52.75631;-1028.892;-1670.252
213;-57.78947;-1017.929;-1682.304
235;-56.2546;-1016.406;-1680.466
255;-52.41805;-1015.066;-1679.095
289;-51.67256;-1013.993;-1675.507
323;-48.99458;-1012.725;-1671.272
374;-49.5244;-1012.677;-1670.146
395;-51.2347;-1015.097;-1667.744
430;-50.74823;-1015.073;-1668.614
454;-52.90511;-1018.086;-1667.776
487;-48.09554;-1019.933;-1668.54
538;-47.70716;-1021.057;-1664.844
590;-43.184;-1022.221;-1663.989
617;-34.29425;-1024.876;-1660.881
634;-35.53128;-1024.908;-1657.958
670;-28.05418;-1027.077;-1657.051
714;-14.37236;-1028.72;-1657.098
734;-7.15589;-1029.335;-1652.008
762;-14.77059;-1030.414;-1651.814
814;4.951047;-1030.503;-1637.826
836;4.802296;-1028.852;-1630.29
875;3.681951;-1027.109;-1621.353
916;8.864914;-1024.831;-1608.093
985;2.518399;-1017.019;-1589.055
1012;30.19229;-1009.552;-1551.377
1037;39.49975;-995.1342;-1513.42
1057;74.19726;-975.6474;-1459.979
1080;113.8324;-950.1563;-1404.776
1108;113.8837;-933.0372;-1375.637
1170;111.0633;-885.3475;-1300.57
1195;125.3038;-866.9429;-1269.561
1229;129.0903;-863.6014;-1260.014
1272;148.0734;-856.2727;-1239.369
1290;159.2701;-857.5903;-1229.235
1341;191.8024;-855.2731;-1208.508
1380;220.2613;-862.7988;-1199.215
1403;258.6083;-870.0974;-1180.141
1443;290.3283;-875.8532;-1165.064
1478;320.3711;-874.7394;-1140.109
1513;399.6128;-845.8234;-1088.039
1528;405.0124;-860.1852;-1086.418
1561;402.2524;-861.9257;-1066.626
1600;410.1786;-850.0104;-1026.733
1706;417.1055;-847.3134;-1007.239
1741;388.6442;-873.5437;-1034.594
1812;356.3579;-858.6985;-977.1156
1839;358.6879;-847.4443;-946.5988
1890;362.1093;-853.6312;-953.26
1920;369.6497;-856.9669;-948.9822
1972;314.4607;-874.5253;-970.8422
2011;276.9221;-881.5542;-986.4504
2033;282.6429;-885.0934;-986.0797
2070;374.4289;-875.8552;-892.4607
2129;399.363;-868.1022;-859.6732
2169;375.2395;-863.8827;-876.3665
2207;489.2129;-810.1019;-710.4734
2254;466.2982;-816.6338;-716.7834
2296;550.6782;-827.4049;-754.4772
2322;388.1473;-557.8046;-862.8995
2358;163.5473;298.4761;-571.3646
2376;223.5631;141.2073;-470.695
2396;225.4576;152.603;-466.9143
26549;-243.4445;-441.7985;-1270.901
26649;-340.7348;-407.6052;-1180.32
26687;-476.2087;-460.9183;-1201.692
26778;-600.8849;-409.9524;-1304.046
26824;-534.9559;-379.376;-1378.195
26908;-578.5606;-432.8736;-1276.794
26982;-552.264;-419.8063;-1269.447
27091;-426.6039;-415.1703;-1269.453
27155;-431.6666;-381.6128;-1268.539
27239;-439.6786;-387.1225;-1265.026
27276;-454.87;-386.0513;-1236.721
27376;-359.2539;-453.4811;-1342.122
27440;-333.4031;-409.021;-1383.488
27516;-390.4123;-689.8068;-730.6991
27551;-386.5919;-684.8558;-733.8414
27596;-391.9525;-693.2665;-746.8785
27669;-406.454;-705.8927;-763.8606
27773;-480.0291;-1013.137;-1100.332
27821;-465.5469;-1011.49;-1088.344
28023;-494.0838;-1014.621;-1082.806
28090;-505.044;-1009.865;-1069.993
28143;-500.8761;-1030.716;-1095.232
28230;-526.9988;-1011.342;-1059.709
28303;-542.0715;-1000.692;-1028.303
28338;-609.1774;-962.2807;-983.283
28387;-609.884;-994.3025;-1002.391
28419;-611.8474;-993.287;-994.4947
28488;-625.0468;-986.8787;-972.2062
28573;-629.9655;-982.889;-965.0846
28655;-637.5214;-996.511;-992.0945
28713;-620.6666;-997.5607;-981.7557
28765;-598.5497;-1008.086;-990.8365
28816;-490.9307;-870.0157;-723.5226
28877;-488.2806;-884.1427;-736.5352
28996;-463.648;-629.3998;-521.3508
29056;-523.6602;-684.9949;-546.4107
29103;-572.7422;-628.9473;-516.0858
29265;-599.9595;-616.2065;-502.2556
29393;-640.6667;-908.24;-834.24
29500;-645.2889;-885.6897;-786.7457
29633;-679.3651;-873.9943;-783.8062
29723;-1015.671;-644.7578;-880.0333
29889;-382.1994;-509.5623;-294.1376
29959;-1083.174;-468.2229;-776.2922
30066;-1050.758;-497.8094;-717.6993
30161;-1047.608;-527.7747;-738.2994
30262;-1030.302;-519.6592;-688.8249
30332;-1010.542;14.50305;-618.2545
30427;-1014.841;30.85818;-633.6812
30853;-1012.358;52.8634;-644.7774
30971;-1011.747;57.4931;-645.1158
31055;-998.4214;63.29684;-631.3853
31147;-972.8524;56.06139;-587.2567
31225;-954.7023;42.31847;-553.8669
31490;-871.9933;47.16652;-493.2829
31665;-857.6146;44.66017;-484.0027
31765;-858.3909;15.90826;-470.3941
31858;-817.186;35.90025;-472.5029
31944;-889.6907;46.55363;-540.3351
32015;-894.0204;75.39755;-556.2227
32075;-985.4492;-218.3934;-533.382
32132;-955.8257;-190.1206;-524.3271
32219;-489.0358;-947.8946;-1300.204
32309;-543.2323;-970.6652;-1207.804
32376;-455.4776;-944.2813;-1336.82
32454;-422.9506;-957.144;-1281.542
32493;-381.2485;-1016.087;-1239.205
32651;-409.0227;-1009.673;-1266.216
32748;-965.225;-107.3742;-693.8
32840;-465.7766;-205.4092;-658.4501
33313;-645.0988;-505.8144;-473.0245
33355;-858.2208;-684.3578;-714.4559
33402;-835.2226;-691.1602;-717.6268
33518;-830.5168;-694.1372;-726.4597
33576;-802.366;-719.2898;-732.4326
33667;-794.7483;-726.76;-736.4384
33736;-790.3734;-730.0313;-738.022
33871;-793.7332;-731.4122;-743.6725
33946;-787.6213;-730.742;-738.2541
34022;-783.4189;-733.3214;-737.1649
34114;-681.3807;-570.8535;-547.939
34251;-683.3745;-570.962;-547.9216
34363;-685.1482;-568.9333;-547.3863
34451;-780.8444;35.3509;-607.3589
34491;-742.0917;25.88384;-541.5136
34583;-785.7494;216.8708;-718.1392
34715;-904.6213;151.2143;-776.1039
34768;-931.1719;41.52172;-658.4688
34831;-794.4193;92.50143;-572.1321
34897;-754.2974;118.8225;-558.9462
34956;-712.5896;127.5954;-515.9904
35056;-696.2104;124.1985;-490.925
35138;-720.665;220.6302;-555.2555
35237;-516.8787;411.7212;-706.0018
35745;-238.8423;-771.1313;-1336.054
35770;290.3499;-205.4736;-1756.375
35795;-110.6736;-1143.319;-1873.454
35866;-333.3736;-852.599;-1599.014
35902;132.5833;-542.054;-1775.477
35960;105.3454;-524.9163;-1818.517
36010;132.6837;-504.1933;-1801.509
36053;51.71109;-501.0613;-1787.555
36104;-348.7295;-956.3061;-1557.095
36161;-324.3933;-982.2218;-1538.985
36222;-309.1816;-995.3722;-1527.528
36271;-288.9969;-1008.745;-1516.914
36309;-280.8328;-1012.993;-1512.55
36335;-276.359;-1015.753;-1510.151
36363;-276.0346;-1016.163;-1510.246
36404;-275.4581;-1016.656;-1509.807
36709;60.81968;-533.7223;-1766.518
36900;-16.82194;-441.2995;-1744.821
36954;-22.44779;-436.1462;-1745.143
36982;-13.02536;-466.3894;-1714.688
37022;118.9834;-608.6027;-1560.468
37049;110.5134;-616.4985;-1550.639
37071;102.9688;-614.3794;-1555.186
37129;102.6636;-618.326;-1549.028
37151;97.56471;-615.698;-1550.97
37173;93.4872;-609.5386;-1551.418
37203;89.59442;-607.9725;-1551.934
37262;86.68005;-607.3698;-1552.323
37282;83.93842;-607.4263;-1553.041
37341;82.48761;-607.4833;-1553.767
37371;80.85063;-608.3439;-1553.828
37389;79.40832;-608.462;-1553.596
37430;78.29435;-611.5818;-1554.714
37470;76.82909;-613.2978;-1555.206
37499;75.53157;-614.8017;-1556.002
37524;75.23981;-614.8138;-1556.375
37558;74.84706;-615.163;-1556.489
37594;74.23724;-613.4542;-1556.788
37650;74.32935;-614.329;-1557.533
37694;75.06526;-612.0956;-1557.841
37716;78.65773;-626.8331;-1565.813
37746;81.87849;-635.4202;-1568.329
37802;82.45828;-630.0425;-1569.105
37824;69.68954;-564.1196;-1639.912
37852;71.31822;-561.9039;-1637.746
37893;74.0027;-572.9191;-1650.357
37929;161.2129;-685.9677;-1681.577
37969;127.6252;-684.3643;-1584.973
38039;126.8433;-656.868;-1568.99
38077;101.1667;-576.8663;-1608.498
38114;103.2225;-573.499;-1606.161
38131;103.5331;-560.9685;-1611.443
38176;104.7351;-538.2961;-1632.414
38215;242.9961;-631.2355;-1744.48
38303;136.6594;-621.2014;-1580.435
38373;298.5483;-641.7441;-1706.237
38413;290.5982;-641.9063;-1703.712
38440;-116.4839;-1131.552;-1471.563
38483;-118.5342;-1127.461;-1466.391
38517;-86.34985;-1126.939;-1434.066
38540;-77.39743;-1124.378;-1423.541
38563;-74.81397;-1122.228;-1419.745
38649;-73.32507;-1120.214;-1417.222
38677;-48.17437;-1121.406;-1410.414
38698;-33.83754;-1124.287;-1409.553
38724;-108.3346;-1113.197;-1453.91
38793;-116.644;-1111.695;-1461.324
38837;-122.431;-1111.705;-1468.807
38864;174.3877;-653.803;-1586.608
38905;174.5774;-655.0779;-1587.267
38928;174.4335;-656.2764;-1587.761
38968;172.6992;-654.4481;-1586.652
39037;170.8901;-660.3016;-1585.646
39073;170.2266;-662.6035;-1584.074
39099;150.0846;-554.5151;-1625.945
39124;148.8549;-553.6716;-1625.22
39175;147.4316;-554.4075;-1625.141
39210;154.8138;-655.5621;-1589.633
39233;113.4162;-567.1901;-1649.101
39257;90.50481;-611.2625;-1603.376
39292;168.1026;-658.6373;-1681.076
39326;164.5472;-657.6156;-1683.357
39362;163.3636;-656.3652;-1684.847
39402;160.259;-656.1778;-1686.648
39439;158.3953;-657.8414;-1687.137
39483;163.5555;-669.7568;-1681.344
39523;175.0601;-690.472;-1668.824
39560;176.2225;-693.8484;-1667.371
39594;163.0349;-677.1614;-1676.79
39630;160.9122;-674.9037;-1679.138
39668;159.8215;-675.9932;-1679.802
