
1;203.8145;-509.3564;-1244.351
32;210.4855;-510.8083;-1245.767
75;213.4731;-514.7599;-1246.749
115;215.718;-516.4623;-1248.71
132;218.6701;-519.1058;-1250.638
166;223.8028;-519.704;-1253.35
199;226.9152;-519.7125;-1255.722
233;228.6431;-520.2733;-1256.657
250;231.3985;-519.7932;-1258.367
300;233.1651;-519.2263;-1259.475
334;233.6463;-519.788;-1259.467
367;233.6387;-519.0703;-1259.684
402;233.7643;-518.2256;-1259.639
435;232.5905;-516.825;-1258.791
469;229.6745;-514.8124;-1256.808
503;224.5359;-512.5408;-1254.998
519;216.6036;-511.2361;-1253.897
553;206.2182;-509.5985;-1253.328
587;201.399;-507.616;-1252.133
620;185.7643;-507.0414;-1252.397
654;174.0083;-506.2331;-1252.411
688;162.5396;-503.3521;-1248.94
738;145.8492;-499.62;-1243.22
755;129.86;-495.8423;-1235.004
806;117.8903;-488.9231;-1225.296
839;112.6352;-483.3314;-1211.658
856;107.8175;-422.7621;-1221.859
890;105.9051;-415.8503;-1211.996
924;105.5473;-412.7522;-1201.983
958;105.4992;-410.1125;-1191.927
991;114.1016;-458.4006;-1153.836
1025;115.2498;-458.0757;-1140.86
1059;118.6971;-457.4708;-1125.195
1092;126.5483;-451.8109;-1099.66
1126;124.9232;-454.0079;-1079.152
1160;140.2943;-446.3321;-1044.522
1193;146.2563;-447.6468;-1012.88
1227;152.8844;-443.7075;-982.2556
1261;160.1858;-441.4586;-950.8796
1295;173.233;-431.4913;-916.3848
1337;186.5658;-424.9775;-893.4459
1356;203.0437;-420.1732;-873.156
1390;216.2043;-420.7525;-855.6689
1425;224.1765;-423.3874;-841.8828
1492;235.4196;-421.8407;-830.8511
1509;253.1864;-420.0313;-820.5292
1525;232.5914;-428.265;-818.4302
1576;255.3465;-418.5256;-824.2037
1592;383.2134;-359.671;-877.2468
1630;366.7268;-258.2093;-896.864
1660;415.2339;-195.431;-911.5677
1694;515.7712;-100.864;-903.7923
1727;484.6249;-163.9836;-912.8576
1778;435.8206;-147.0691;-945.5311
1795;422.3466;-141.6634;-958.0109
1828;392.614;7.880196;-972.1769
1879;387.8015;-29.38021;-987.8972
1896;351.5771;-66.38201;-950.9516
1913;128.0998;123.8999;-462.0014
1963;128.0998;123.8999;-462.0014
3340;622.8816;-770.1043;-1684.057
3398;622.1526;-771.6458;-1683.262
3419;621.2457;-771.9764;-1682.911
3452;619.6674;-770.5143;-1684.355
3469;620.9251;-726.092;-1709.28
3486;620.4647;-725.726;-1709.656
3537;621.2057;-702.772;-1722.678
3553;619.2317;-706.607;-1721.285
3605;652.6586;-712.8652;-1713.505
3621;639.7181;-718.6096;-1713.496
3671;656.2508;-722.613;-1709.705
3709;661.7069;-725.0091;-1707.395
3723;664.9412;-727.5137;-1705.885
3756;667.0747;-727.701;-1706.957
3790;669.9358;-730.3895;-1707.218
3824;672.1252;-732.1063;-1708.437
3857;674.7727;-731.7766;-1711.128
3891;680.2708;-731.9028;-1712.918
3925;681.8871;-732.2108;-1713.732
3959;682.6063;-731.2757;-1715.636
3994;685.0319;-733.6906;-1716.966
4070;688.3439;-734.3549;-1717.953
4087;689.701;-735.93;-1717.913
4121;692.3448;-737.0959;-1717.158
4154;693.864;-737.4904;-1717.063
4205;699.8351;-738.0184;-1715.61
4222;698.8174;-739.5074;-1716.009
4256;628.0549;-752.2502;-1730.104
4289;637.378;-751.6632;-1726.87
4323;645.8932;-750.9391;-1725.385
4357;651.5262;-751.3085;-1724.15
4390;655.9608;-750.7391;-1723.092
4424;657.1174;-750.3951;-1723.045
4464;658.5809;-750.4139;-1722.842
4492;577.4655;-765.1515;-1742.675
4526;578.7961;-764.7031;-1741.809
4560;579.7244;-763.845;-1741.289
4593;580.978;-763.7133;-1740.795
4627;579.2012;-762.8763;-1741.798
4661;578.8229;-763.0762;-1741.739
4694;577.7635;-765.0128;-1741.518
4728;576.6489;-765.8715;-1742.18
4762;575.8908;-767.0918;-1743.529
4796;574.6959;-768.4772;-1745.505
4812;574.3578;-769.168;-1746.963
4863;574.3604;-771.3669;-1748.234
4897;663.6783;-765.3724;-1746.918
4930;574.9012;-779.9415;-1764.08
4964;484.2084;-771.5773;-1797.47
4998;485.9744;-765.1881;-1799.801
5031;586.9725;-774.5869;-1777.704
5048;586.2894;-773.9951;-1777.168
5099;585.0076;-772.6768;-1776.859
5116;585.7288;-772.8585;-1778.103
5166;658.6907;-769.145;-1776.885
5183;599.0005;-777.7058;-1788.426
5217;592.1855;-778.0518;-1788.731
5250;591.5381;-777.8788;-1789.476
5284;590.9822;-777.7616;-1790.097
5318;590.5831;-779.0682;-1789.988
5368;589.3172;-779.8669;-1791.067
5385;590.1219;-781.1829;-1791.123
5419;589.8939;-781.9656;-1792.116
5453;592.3256;-782.7395;-1792.747
5487;593.6899;-784.2271;-1794.034
5528;592.7209;-786.3085;-1795.814
5546;591.9655;-787.98;-1797.903
5579;591.493;-789.7623;-1799.136
5629;590.6746;-790.2026;-1800.25
5647;590.2133;-791.0247;-1800.655
5683;588.4909;-791.3997;-1800.69
5730;588.634;-791.7966;-1800.798
5748;588.2191;-792.1425;-1801.086
5798;588.2615;-791.8672;-1801.358
5822;587.735;-792.2418;-1801.627
5866;586.2151;-789.6572;-1804.256
5883;553.395;-797.2655;-1823.251
5916;552.3304;-795.5945;-1826.215
5949;573.1661;-793.5133;-1830.641
5983;576.0629;-793.9338;-1831.372
6017;579.3934;-795.4504;-1832.624
6051;580.3742;-793.9474;-1835.311
6084;580.8612;-792.3862;-1838.355
6118;582.3463;-790.9317;-1842.917
6152;582.748;-789.4747;-1845.883
6185;583.8461;-788.8439;-1850.486
6219;584.2302;-789.1913;-1853.37
6253;584.9524;-786.4818;-1857.172
6287;584.7993;-786.8767;-1859.358
6337;584.5908;-787.0347;-1861.374
6354;585.3929;-787.9472;-1864.586
6388;585.7463;-788.2458;-1867.247
6421;582.9792;-788.6119;-1868.985
6455;582.9672;-789.413;-1870.207
6506;583.387;-790.2886;-1871.865
6522;560.4429;-791.7054;-1881.388
6556;581.3817;-790.6487;-1881.296
6590;562.8307;-790.8297;-1882.405
6641;559.8689;-788.9819;-1883.429
6657;559.3563;-788.0619;-1883.761
6691;559.8408;-786.922;-1884.026
6725;558.8649;-785.2377;-1884.421
6758;543.0723;-782.8789;-1884.316
6809;542.4099;-781.6098;-1884.569
6826;546.4343;-780.3361;-1883.96
6859;547.835;-778.7751;-1883.994
6893;580.3238;-778.5253;-1883.862
6927;580.6699;-778.5949;-1883.948
6960;581.1432;-778.6796;-1883.985
6995;581.7878;-778.8532;-1884.165
7028;557.5795;-780.58;-1885.954
7062;557.5657;-779.4733;-1886.594
7095;570.8465;-780.4694;-1888.263
7129;573.1865;-779.2664;-1889.131
7146;577.209;-778.1721;-1890.723
7180;560.4094;-777.313;-1890.502
7214;559.61;-776.2669;-1890.866
7248;558.8903;-775.2247;-1891.199
7282;574.2039;-774.1759;-1892.722
7315;575.5803;-773.162;-1893.334
7349;562.645;-772.1268;-1892.095
7390;574.228;-771.3559;-1893.686
7424;563.8337;-721.6279;-1911.912
7457;562.9406;-721.1517;-1911.836
7491;560.061;-720.4388;-1911.693
