
1;-595.6734;-222.3647;-2281.904
22;-595.8401;-222.4171;-2281.676
59;-597.4299;-226.6898;-2277.774
124;-606.0739;-220.9059;-2275.975
149;-605.472;-220.8578;-2274.756
183;-605.3542;-220.9745;-2274.472
217;-611.2176;-213.6639;-2273.671
250;-610.8584;-213.6535;-2272.56
284;-602.4615;-220.4086;-2264.686
318;-595.7924;-224.0476;-2258.81
351;-591.303;-228.4145;-2253.67
385;-589.2062;-230.3206;-2251.593
436;-584.9886;-232.9508;-2249.984
453;-582.7834;-234.9602;-2250.216
503;-580.3282;-235.4797;-2250.332
520;-575.2167;-240.074;-2247.596
554;-572.8376;-242.6773;-2247.223
587;-569.4401;-247.7796;-2247.244
621;-567.6353;-250.3309;-2247.766
655;-562.3562;-256.8353;-2249.519
688;-552.256;-261.2519;-2250.264
722;-544.5999;-267.5667;-2249.465
756;-535.4553;-271.7273;-2247.812
789;-527.4802;-274.4987;-2245.057
823;-521.4928;-276.2713;-2242.642
874;-515.5856;-276.8173;-2240.796
891;-504.4374;-279.995;-2239.118
924;-498.0546;-280.623;-2237.886
958;-484.4492;-284.5307;-2234.178
992;-469.1145;-285.4569;-2232.755
1025;-457.2952;-287.0046;-2228.829
1086;-419.8231;-292.9411;-2219.454
1121;-396.7798;-297.5297;-2211.97
1155;-379.5992;-298.268;-2207.462
1188;-350.8809;-297.1375;-2197.747
1222;-323.9232;-296.5442;-2190.417
1256;-298.8704;-298.916;-2181.606
1279;-274.2511;-297.8008;-2173.138
1329;-256.0306;-293.479;-2167.983
1346;-241.1021;-292.1781;-2162.239
1380;-220.2054;-288.0063;-2153.519
1414;-212.3176;-285.2824;-2150.947
1447;-199.275;-281.7278;-2143.9
1498;-189.989;-275.0533;-2140.217
1532;-180.847;-268.5709;-2135.205
1551;-172.1725;-263.6835;-2128.76
1602;-162.1213;-260.7939;-2117.459
1635;-155.5365;-259.6844;-2108.863
1657;-145.6416;-257.2878;-2096.375
1708;-134.6661;-255.235;-2082.429
1724;-125.0156;-252.5276;-2066.09
1758;-110.3791;-246.433;-2041.019
1792;-100.541;-247.9041;-2025.037
1826;-94.00674;-245.5882;-2002.735
1859;-88.72947;-244.05;-1978.727
1893;-84.5979;-243.9527;-1956.901
1926;-80.71971;-241.1289;-1926.218
1943;-81.34731;-234.7339;-1896.874
1994;-81.48357;-229.1595;-1872.558
2011;-82.18632;-224.851;-1842.392
2061;-77.69416;-218.5641;-1817.743
2095;-72.97202;-212.6308;-1787.739
2129;-71.78291;-205.0918;-1765.234
2149;-71.70136;-196.8481;-1737.114
2184;-70.85903;-192.5591;-1715.185
2218;-70.09338;-187.0189;-1689.741
2252;-68.58369;-180.7155;-1666.853
2302;-69.1102;-175.0006;-1644.142
2336;-67.80464;-171.9442;-1621.136
2353;-69.98698;-168.941;-1598.996
2386;-71.10911;-165.6027;-1576.547
2420;-70.6189;-162.1561;-1553.733
2454;-74.07813;-161.5702;-1527.586
2488;-74.66669;-158.7098;-1498.362
2521;-77.01286;-154.5162;-1472.198
2555;-78.98654;-151.5527;-1441.935
2591;-83.36279;-145.3401;-1411.61
2624;-85.71255;-137.5274;-1377.226
2663;-88.58624;-131.2629;-1346.281
2680;-91.84503;-124.0289;-1313.442
2713;-96.44047;-120.9436;-1287.251
2764;-99.55453;-120.8107;-1260.809
2803;-99.29032;-119.9692;-1237.344
2819;-102.655;-114.2879;-1212.175
2853;-101.6215;-111.6687;-1181.393
2903;-101.9778;-108.6264;-1153.444
2937;-105.2004;-105.0708;-1131.007
2974;-112.671;-98.48934;-1110.974
2991;-127.2132;-82.5982;-1085.026
3025;-132.299;-77.88774;-1069.41
3059;-144.3877;-74.2933;-1043.347
3093;-162.6032;-74.17412;-1013.363
3126;-178.6728;-69.96285;-991.2153
3160;-201.2464;-55.83137;-961.3909
3193;-205.4633;-63.69105;-946.7609
3227;-332.8488;40.87159;-885.8535
3261;-294.0213;237.1793;-1098.602
3278;-279.6768;125.4585;-1006.622
3328;-279.6768;125.4585;-1006.622
3362;-279.6768;125.4585;-1006.622
3379;-279.6768;125.4585;-1006.622
3412;-279.6768;125.4585;-1006.622
3446;-279.6768;125.4585;-1006.622
7312;4.824585;-365.1232;-2286.276
7346;0.5608797;-326.8006;-2320.27
7379;-0.0250311;-328.3497;-2331.707
7431;-0.677698;-331.6094;-2360.768
7476;-1.834692;-333.2229;-2374.476
7492;-2.42803;-333.8731;-2390.864
7526;-7.332905;-335.4142;-2410.759
7564;-10.65607;-337.3124;-2427.298
7589;-10.5754;-340.7445;-2441.761
7623;-11.96951;-342.8227;-2452.138
7657;-14.87722;-344.1392;-2463.189
7690;-16.72435;-346.1841;-2474.182
7724;-18.27229;-346.2444;-2483.138
7758;-20.64206;-348.9573;-2492.543
7791;-22.01135;-351.5555;-2501.848
7827;-25.49696;-353.1481;-2510.836
7901;-36.69721;-355.045;-2528.599
7920;-43.50645;-357.4728;-2536.661
7962;-48.79276;-359.0161;-2544.009
7996;-57.30678;-361.6716;-2551.013
8029;-66.15644;-363.0863;-2557.716
8063;-72.9188;-364.1816;-2561.865
8097;-85.62797;-365.8949;-2569.224
8114;-93.96255;-366.9447;-2576.091
8164;-99.68018;-368.6362;-2581.011
8181;-109.0053;-370.0682;-2590.303
8215;-114.5352;-371.1186;-2593.385
8248;-122.4373;-372.0927;-2597.469
8282;-126.1072;-372.9208;-2598.818
8316;-130.2139;-374.0066;-2600.496
8350;-132.6812;-374.807;-2600.634
8383;-134.2623;-374.5544;-2600.456
8417;-135.945;-374.5163;-2599.899
8482;-139.7917;-375.6076;-2597.217
8515;-140.8983;-374.4762;-2593.604
8548;-140.9418;-373.4532;-2588.656
8583;-138.9244;-373.6021;-2582.091
8616;-136.8405;-373.204;-2574.827
8665;-131.774;-373.4649;-2566.032
8684;-125.3354;-373.6454;-2558.337
8733;-119.7769;-372.6609;-2550.348
8766;-107.2323;-372.786;-2534.983
8797;-100.1069;-371.8024;-2525.438
8830;-86.77312;-367.3631;-2508.267
8856;-76.1433;-363.8322;-2497.754
8891;-57.2266;-359.6591;-2483.943
8943;-43.50825;-356.6691;-2473.229
8975;-23.328;-353.0056;-2461.886
9010;-15.82258;-350.4313;-2457.574
9036;-2.945122;-346.357;-2448.687
9059;8.340012;-344.1237;-2443.905
9092;20.85851;-342.415;-2438.429
9144;33.47737;-339.8787;-2432.801
9169;41.05684;-337.2778;-2430.146
9203;51.23608;-335.9618;-2425.131
9237;60.41708;-334.2764;-2421.407
9287;67.91241;-332.6965;-2419.364
9307;73.65817;-331.8673;-2418.6
9341;80.87224;-330.7394;-2417.86
9375;84.84127;-330.4835;-2418.056
9397;88.24117;-329.8417;-2417.613
9430;91.78171;-329.4518;-2417.971
9466;96.38077;-328.7424;-2417.469
9500;98.89781;-327.8645;-2417.464
9534;100.8561;-327.5219;-2416.974
9583;101.978;-327.3818;-2416.497
9618;102.5471;-327.1607;-2416.219
9635;103.1982;-327.2974;-2415.882
9669;104.2798;-327.4228;-2415.355
9720;105.2351;-327.4346;-2415.021
9774;106.9012;-327.1152;-2414.383
9792;108.5563;-326.6497;-2414.479
9817;110.2587;-326.8334;-2414.858
9868;114.3359;-327.9958;-2415.527
9901;116.4046;-328.3699;-2415.22
9936;119.4031;-328.7497;-2414.59
9980;122.7728;-328.7423;-2413.185
10015;129.0484;-328.6033;-2409.92
10033;135.1086;-329.1831;-2405.148
10069;139.444;-328.6244;-2401.453
10093;152.1037;-328.0278;-2392.939
10127;164.9205;-327.2309;-2383.404
10259;191.4321;-326.1348;-2362.38
10280;206.4489;-325.2714;-2350.283
10314;241.3263;-323.8684;-2326.385
10352;256.8297;-320.0561;-2317.118
10386;265.683;-318.7269;-2312.524
10402;280.031;-317.2852;-2308.256
10426;296.08;-314.8252;-2300.346
10461;307.8027;-311.8567;-2295.464
10502;322.4222;-308.6028;-2287.628
10536;332.1196;-307.3382;-2282.61
10571;340.6484;-305.591;-2278.846
10593;348.5241;-303.9281;-2276.08
10633;356.2649;-302.1814;-2272.667
10690;362.2633;-299.843;-2269.958
10707;370.0073;-297.777;-2263.559
10741;375.0731;-295.8734;-2258.786
10758;378.4941;-294.3742;-2255.308
10809;384.0842;-293.1272;-2248.719
10835;387.3971;-290.4823;-2243.635
10870;390.8633;-288.765;-2237.862
10903;393.803;-285.5752;-2227.999
10943;394.872;-284.093;-2222.405
10965;395.9218;-283.0104;-2213.396
10994;396.8216;-281.1204;-2204.737
11060;395.7511;-277.133;-2195.187
11092;394.3508;-276.4416;-2185.424
11110;390.5024;-274.1374;-2175.363
11126;386.0453;-273.0865;-2168.71
11159;380.9929;-272.2191;-2148.118
11182;374.525;-270.6996;-2141.246
11233;366.096;-269.2574;-2122.742
11257;357.187;-266.426;-2108.247
11292;345.3196;-264.6353;-2088.031
11351;336.9884;-263.4644;-2063.715
11384;326.9024;-262.4799;-2045.369
11400;314.194;-258.7414;-2019.562
11434;301.2726;-256.3248;-2005.111
11457;285.7134;-249.5171;-1977.617
11490;272.8519;-247.1103;-1966.028
11543;255.8968;-242.4358;-1942.4
11579;241.5296;-235.7769;-1923.756
11597;225.6337;-228.8393;-1907.365
11631;212.4106;-225.9462;-1879.966
11682;200.854;-219.6433;-1867.879
11734;189.5043;-215.6493;-1855.895
11769;170.9565;-207.8529;-1827.396
11803;161.6835;-203.4089;-1818.606
11837;146.0147;-197.0727;-1795.191
11854;130.6004;-195.535;-1774.215
11889;118.8587;-194.729;-1759.391
11911;97.77778;-191.2022;-1740.242
11927;84.98394;-192.7615;-1720.845
11961;64.10944;-191.5512;-1693.19
11995;50.5406;-189.589;-1669.848
12029;31.29048;-189.979;-1646.733
12072;6.612808;-193.756;-1610.628
12102;-14.36134;-189.5378;-1590.176
12129;-47.63189;-179.5942;-1553.036
12163;-76.67618;-174.3324;-1526.227
12213;-102.722;-169.4622;-1499.122
12230;-127.4212;-162.732;-1464.856
12264;-148.6605;-159.2874;-1444.617
12305;-173.1277;-155.98;-1425.143
12322;-206.4593;-154.6008;-1402.524
12393;-228.0056;-151.3818;-1379.485
12426;-253.2022;-142.3978;-1360.609
12445;-263.5047;-140.2516;-1354.599
12479;-286.8659;-146.8962;-1336.385
12496;-298.276;-145.3592;-1321.217
12513;-320.6397;-135.7807;-1299.912
12558;-335.688;-141.9275;-1285.36
12592;-347.8108;-150.9577;-1260.63
12681;-393.1693;-147.9341;-1216.272
12697;-412.1857;-143.6918;-1194.279
12731;-455.3367;-126.4818;-1169.66
12749;-488.0587;-103.8053;-1151.873
12783;-496.3782;-96.67487;-1135.457
12833;-499.3069;-84.82071;-1128.318
12867;-482.3593;-54.38379;-1139.45
12889;-496.7785;-59.6991;-1126.768
12922;-507.5131;-59.37513;-1134.17
12956;-523.4262;-60.86434;-1130.172
12990;-649.9695;58.70456;-1102.561
13024;-624.0007;104.6569;-1129.872
13057;-611.5302;253.048;-1156.944
13109;-591.2476;-145.7605;-1172.514
13125;-644.2751;70.31651;-1197.821
13158;-655.6468;88.10805;-1191.911
13195;-656.6266;197.9533;-1167.866
13228;-675.6799;50.53751;-1155.583
13253;-694.3907;199.4433;-1130.632
13291;-694.3907;199.4433;-1130.632
13357;-335.8553;-451.5142;-2332.686
13387;-333.0113;-450.1494;-2332.198
13423;-327.8378;-449.9751;-2330.658
13447;-322.3141;-450.3102;-2327.332
13520;-318.1506;-448.4569;-2324.405
13554;-317.1469;-450.7323;-2324.395
13587;-316.7645;-441.1389;-2324.77
13621;-315.3068;-438.6023;-2324.579
13655;-313.2974;-436.6383;-2324.693
13688;-313.3466;-435.0914;-2326.1
13723;-312.5054;-434.192;-2328.442
13758;-311.9737;-433.7396;-2331.722
13791;-311.6595;-433.4726;-2334.666
13825;-312.7624;-433.7947;-2339.452
