
1;-496.8286;-643.5515;-2328.83
30;-499.2499;-644.8311;-2331.375
79;-500.8668;-646.988;-2332.946
161;-501.5777;-647.8326;-2333.963
178;-501.8468;-648.5032;-2334.775
230;-500.933;-648.8068;-2334.229
263;-498.1673;-648.764;-2332.742
297;-496.1795;-646.9548;-2330.878
330;-493.2895;-643.9374;-2328.913
364;-491.8737;-642.1341;-2327.13
398;-490.5294;-641.1311;-2325.356
450;-489.6204;-640.2794;-2323.237
467;-487.656;-641.232;-2320.316
501;-480.3786;-654.8635;-2313.799
535;-477.8311;-657.3677;-2312.74
554;-472.9634;-668.0548;-2310.084
602;-472.2602;-669.1924;-2309.185
636;-471.8936;-668.884;-2308.916
669;-466.9378;-675.5804;-2307.552
703;-460.6842;-680.976;-2306.253
736;-453.1076;-694.8538;-2303.615
770;-447.0775;-702.4644;-2302.72
804;-441.4191;-704.5916;-2302.614
915;-427.9395;-707.8288;-2302.886
967;-382.4167;-717.4161;-2305.459
993;-368.8728;-716.2126;-2303.707
1027;-350.3835;-717.2139;-2302.922
1060;-337.038;-717.7483;-2302.26
1094;-327.6093;-718.8038;-2301.089
1128;-320.9746;-718.2389;-2299.446
1161;-312.3148;-718.4814;-2297.594
1199;-302.638;-717.9176;-2296.156
1216;-296.571;-719.7389;-2294.157
1249;-291.7361;-719.3228;-2291.589
1301;-286.0105;-719.738;-2287.785
1320;-271.4604;-702.8898;-2284.132
1354;-267.2358;-697.2332;-2280.846
1404;-263.3509;-703.4719;-2273.9
1438;-257.7307;-702.0598;-2268.344
1455;-246.2301;-698.0407;-2259.657
1488;-238.0158;-693.6429;-2250.816
1539;-230.5105;-691.2927;-2237.682
1556;-222.728;-691.8187;-2229.12
1590;-208.6804;-687.6779;-2214.825
1623;-208.5086;-743.7116;-2182.585
1674;-191.9537;-685.6576;-2159.3
1691;-180.4912;-685.3644;-2150.438
1724;-177.3909;-680.1394;-2098.201
1758;-167.674;-676.0544;-2076.37
1809;-152.8413;-667.8501;-2028.322
1825;-139.8624;-664.5541;-1998.079
1859;-129.2699;-652.2892;-1951.532
1910;-124.5565;-644.4344;-1918.896
1944;-124.5241;-629.7687;-1875.897
1977;-122.6462;-619.8245;-1844.399
2046;-123.7913;-606.748;-1806.251
2083;-124.4;-579.2343;-1742.552
2105;-123.1435;-587.8287;-1765.545
2130;-120.3381;-552.7794;-1700.645
2163;-118.4398;-557.4979;-1686.861
2197;-115.5947;-552.8271;-1672.751
2231;-112.823;-551.8201;-1639.6
2265;-108.4595;-544.1099;-1609.368
2298;-105.7342;-529.9224;-1571.292
2332;-110.4337;-517.9864;-1540.209
2365;-116.8919;-507.7839;-1513.834
2399;-124.0588;-500.9977;-1488.082
2433;-129.0393;-495.206;-1467.684
2466;-130.7226;-491.079;-1454.417
2500;-131.6386;-487.0936;-1436.5
2534;-132.7981;-482.6355;-1418.011
2568;-134.816;-481.0505;-1402.55
2601;-138.0919;-475.8954;-1384.265
2635;-143.4158;-470.8382;-1369.082
2669;-146.2338;-465.8661;-1355.388
2702;-147.7258;-462.7121;-1341.511
2736;-152.4271;-458.7262;-1326.022
2754;-154.9657;-455.2519;-1312.486
2787;-164.4457;-455.0722;-1294.904
2820;-156.9715;-506.3783;-1271.281
2857;-169.434;-507.2818;-1251.546
2904;-175.201;-503.1997;-1228.364
2922;-182.8761;-492.025;-1202.085
2955;-178.0036;-488.6362;-1161.228
